Palabra,Fonema,AudioID,Dataset
face,ɪ,arctic_b0011,cmu_us_clb_arctic
had,æ,arctic_a0177,cmu_us_clb_arctic
been,ɪ,arctic_a0177,cmu_us_clb_arctic
thoroughly,ʌ,arctic_a0177,cmu_us_clb_arctic
and,æ,arctic_a0177,cmu_us_clb_arctic
efficiently,ɪ,arctic_a0177,cmu_us_clb_arctic
a,ɪ,arctic_b0152,cmu_us_clb_arctic
wild,ɪ,arctic_b0152,cmu_us_clb_arctic
is,ɪ,arctic_b0432,cmu_us_clb_arctic
a,ɪ,arctic_b0432,cmu_us_clb_arctic
candidate,æ,arctic_b0432,cmu_us_clb_arctic
rising,ɪ,arctic_b0432,cmu_us_clb_arctic
from,ʌ,arctic_b0432,cmu_us_clb_arctic
class,æ,arctic_b0432,cmu_us_clb_arctic
class,æ,arctic_b0432,cmu_us_clb_arctic
with,ɪ,arctic_a0320,cmu_us_clb_arctic
my,ɪ,arctic_a0320,cmu_us_clb_arctic
i,ɪ,arctic_a0320,cmu_us_clb_arctic
slammed,æ,arctic_a0320,cmu_us_clb_arctic
it,ɪ,arctic_a0320,cmu_us_clb_arctic
into,ɪ,arctic_a0320,cmu_us_clb_arctic
eye,ɪ,arctic_a0320,cmu_us_clb_arctic
face,ɪ,arctic_a0320,cmu_us_clb_arctic
a,ɪ,arctic_a0465,cmu_us_clb_arctic
tap,æ,arctic_a0465,cmu_us_clb_arctic
of,ʌ,arctic_a0465,cmu_us_clb_arctic
voyage,ɪ,arctic_a0465,cmu_us_clb_arctic
unfolded,ʌ,arctic_a0033,cmu_us_clb_arctic
a,ɪ,arctic_a0033,cmu_us_clb_arctic
typewritten,ɪ,arctic_a0033,cmu_us_clb_arctic
and,æ,arctic_a0033,cmu_us_clb_arctic
handed,æ,arctic_a0033,cmu_us_clb_arctic
it,ɪ,arctic_a0033,cmu_us_clb_arctic
right,ɪ,arctic_b0295,cmu_us_clb_arctic
replied,ɪ,arctic_b0295,cmu_us_clb_arctic
with,ɪ,arctic_b0295,cmu_us_clb_arctic
great,ɪ,arctic_b0295,cmu_us_clb_arctic
regret,ɪ,arctic_b0295,cmu_us_clb_arctic
in,ɪ,arctic_a0178,cmu_us_clb_arctic
aged,ɪ,arctic_a0178,cmu_us_clb_arctic
dislocated,ɪ,arctic_a0178,cmu_us_clb_arctic
something,ɪ,arctic_b0012,cmu_us_clb_arctic
that,æ,arctic_b0012,cmu_us_clb_arctic
whittemore,ɪ,arctic_b0012,cmu_us_clb_arctic
had,æ,arctic_b0012,cmu_us_clb_arctic
thrilled,ɪ,arctic_b0012,cmu_us_clb_arctic
him,ɪ,arctic_b0012,cmu_us_clb_arctic
which,ɪ,arctic_a0321,cmu_us_clb_arctic
ear,ɪ,arctic_a0321,cmu_us_clb_arctic
was,ʌ,arctic_a0321,cmu_us_clb_arctic
lying,ɪ,arctic_a0321,cmu_us_clb_arctic
adrift,ɪ,arctic_a0321,cmu_us_clb_arctic
was,ʌ,arctic_b0153,cmu_us_clb_arctic
a,ɪ,arctic_b0153,cmu_us_clb_arctic
pariah,ɪ,arctic_b0153,cmu_us_clb_arctic
a,ɪ,arctic_b0153,cmu_us_clb_arctic
without,ɪ,arctic_b0153,cmu_us_clb_arctic
a,ɪ,arctic_b0153,cmu_us_clb_arctic
a,ɪ,arctic_b0153,cmu_us_clb_arctic
captain,æ,arctic_a0466,cmu_us_clb_arctic
may,ɪ,arctic_a0466,cmu_us_clb_arctic
a,ɪ,arctic_a0466,cmu_us_clb_arctic
samurai,æ,arctic_a0466,cmu_us_clb_arctic
but,ʌ,arctic_a0466,cmu_us_clb_arctic
is,ɪ,arctic_a0466,cmu_us_clb_arctic
cooking,ɪ,arctic_b0433,cmu_us_clb_arctic
and,æ,arctic_b0433,cmu_us_clb_arctic
oil,ɪ,arctic_b0433,cmu_us_clb_arctic
lakes,ɪ,arctic_b0013,cmu_us_clb_arctic
and,æ,arctic_b0013,cmu_us_clb_arctic
rivers,ɪ,arctic_b0013,cmu_us_clb_arctic
hundreds,ʌ,arctic_b0013,cmu_us_clb_arctic
of,ʌ,arctic_b0013,cmu_us_clb_arctic
of,ʌ,arctic_b0013,cmu_us_clb_arctic
at,æ,arctic_b0296,cmu_us_clb_arctic
times,ɪ,arctic_b0296,cmu_us_clb_arctic
i,ɪ,arctic_b0296,cmu_us_clb_arctic
wondered,ʌ,arctic_b0296,cmu_us_clb_arctic
archibald,ɪ,arctic_b0296,cmu_us_clb_arctic
his,ɪ,arctic_b0296,cmu_us_clb_arctic
style,ɪ,arctic_b0296,cmu_us_clb_arctic
i,ɪ,arctic_a0179,cmu_us_clb_arctic
going,ɪ,arctic_a0179,cmu_us_clb_arctic
after,æ,arctic_a0179,cmu_us_clb_arctic
that,æ,arctic_a0179,cmu_us_clb_arctic
of,ʌ,arctic_a0034,cmu_us_clb_arctic
stamp,æ,arctic_a0034,cmu_us_clb_arctic
at,æ,arctic_a0034,cmu_us_clb_arctic
women,ɪ,arctic_a0034,cmu_us_clb_arctic
and,æ,arctic_a0034,cmu_us_clb_arctic
children,ɪ,arctic_a0034,cmu_us_clb_arctic
that,æ,arctic_b0154,cmu_us_clb_arctic
is,ɪ,arctic_b0154,cmu_us_clb_arctic
strange,ɪ,arctic_b0154,cmu_us_clb_arctic
of,ʌ,arctic_b0154,cmu_us_clb_arctic
it,ɪ,arctic_b0154,cmu_us_clb_arctic
this,ɪ,arctic_a0322,cmu_us_clb_arctic
is,ɪ,arctic_a0322,cmu_us_clb_arctic
a,ɪ,arctic_a0322,cmu_us_clb_arctic
experience,ɪ,arctic_a0322,cmu_us_clb_arctic
with,ɪ,arctic_a0322,cmu_us_clb_arctic
of,ʌ,arctic_a0322,cmu_us_clb_arctic
us,ʌ,arctic_a0322,cmu_us_clb_arctic
and,æ,arctic_a0467,cmu_us_clb_arctic
in,ɪ,arctic_a0467,cmu_us_clb_arctic
voyage,ɪ,arctic_a0467,cmu_us_clb_arctic
whitefish,ɪ,arctic_b0014,cmu_us_clb_arctic
whitefish,ɪ,arctic_b0014,cmu_us_clb_arctic
and,æ,arctic_b0014,cmu_us_clb_arctic
has,æ,arctic_b0434,cmu_us_clb_arctic
just,ʌ,arctic_b0434,cmu_us_clb_arctic
a,ɪ,arctic_b0434,cmu_us_clb_arctic
respectful,ɪ,arctic_b0434,cmu_us_clb_arctic
bit,ɪ,arctic_b0434,cmu_us_clb_arctic
of,ʌ,arctic_b0434,cmu_us_clb_arctic
advice,ɪ,arctic_b0434,cmu_us_clb_arctic
why,ɪ,arctic_b0297,cmu_us_clb_arctic
a,ɪ,arctic_b0297,cmu_us_clb_arctic
up,ʌ,arctic_b0297,cmu_us_clb_arctic
sponge,ʌ,arctic_b0297,cmu_us_clb_arctic
after,æ,arctic_b0297,cmu_us_clb_arctic
his,ɪ,arctic_b0155,cmu_us_clb_arctic
flung,ʌ,arctic_b0155,cmu_us_clb_arctic
if,ɪ,arctic_a0180,cmu_us_clb_arctic
say,ɪ,arctic_a0180,cmu_us_clb_arctic
and,æ,arctic_a0180,cmu_us_clb_arctic
they,ɪ,arctic_b0015,cmu_us_clb_arctic
a,ɪ,arctic_b0015,cmu_us_clb_arctic
years,ɪ,arctic_b0015,cmu_us_clb_arctic
later,ɪ,arctic_b0015,cmu_us_clb_arctic
did,ɪ,arctic_b0435,cmu_us_clb_arctic
they,ɪ,arctic_b0435,cmu_us_clb_arctic
considered,ɪ,arctic_a0323,cmu_us_clb_arctic
victory,ɪ,arctic_a0323,cmu_us_clb_arctic
his,ɪ,arctic_a0323,cmu_us_clb_arctic
and,æ,arctic_a0323,cmu_us_clb_arctic
and,æ,arctic_a0035,cmu_us_clb_arctic
philip,ɪ,arctic_a0035,cmu_us_clb_arctic
at,æ,arctic_a0035,cmu_us_clb_arctic
horrified,ɪ,arctic_a0035,cmu_us_clb_arctic
in,ɪ,arctic_a0035,cmu_us_clb_arctic
his,ɪ,arctic_a0035,cmu_us_clb_arctic
eyes,ɪ,arctic_a0035,cmu_us_clb_arctic
in,ɪ,arctic_a0468,cmu_us_clb_arctic
matter,æ,arctic_a0468,cmu_us_clb_arctic
of,ʌ,arctic_a0468,cmu_us_clb_arctic
is,ɪ,arctic_a0468,cmu_us_clb_arctic
a,ɪ,arctic_a0468,cmu_us_clb_arctic
sheer,ɪ,arctic_a0468,cmu_us_clb_arctic
genius,ɪ,arctic_a0468,cmu_us_clb_arctic
cheer,ɪ,arctic_a0181,cmu_us_clb_arctic
up,ʌ,arctic_a0181,cmu_us_clb_arctic
and,æ,arctic_a0181,cmu_us_clb_arctic
give,ɪ,arctic_a0181,cmu_us_clb_arctic
us,ʌ,arctic_a0181,cmu_us_clb_arctic
famine,æ,arctic_b0436,cmu_us_clb_arctic
had,æ,arctic_b0436,cmu_us_clb_arctic
been,ɪ,arctic_b0436,cmu_us_clb_arctic
my,ɪ,arctic_b0436,cmu_us_clb_arctic
great,ɪ,arctic_b0436,cmu_us_clb_arctic
ally,æ,arctic_b0436,cmu_us_clb_arctic
in,ɪ,arctic_a0036,cmu_us_clb_arctic
at,æ,arctic_a0036,cmu_us_clb_arctic
his,ɪ,arctic_b0298,cmu_us_clb_arctic
hand,æ,arctic_b0298,cmu_us_clb_arctic
and,æ,arctic_b0298,cmu_us_clb_arctic
clutched,ʌ,arctic_b0298,cmu_us_clb_arctic
crooked,ɪ,arctic_b0298,cmu_us_clb_arctic
by,ɪ,arctic_b0298,cmu_us_clb_arctic
spectacular,æ,arctic_a0469,cmu_us_clb_arctic
chuckled,ʌ,arctic_b0016,cmu_us_clb_arctic
as,æ,arctic_b0016,cmu_us_clb_arctic
his,ɪ,arctic_b0016,cmu_us_clb_arctic
pipe,ɪ,arctic_b0016,cmu_us_clb_arctic
and,æ,arctic_b0016,cmu_us_clb_arctic
began,æ,arctic_b0016,cmu_us_clb_arctic
filling,ɪ,arctic_b0016,cmu_us_clb_arctic
it,ɪ,arctic_b0016,cmu_us_clb_arctic
that,æ,arctic_b0156,cmu_us_clb_arctic
had,æ,arctic_b0156,cmu_us_clb_arctic
him,ɪ,arctic_b0156,cmu_us_clb_arctic
fight,ɪ,arctic_b0156,cmu_us_clb_arctic
big,ɪ,arctic_b0156,cmu_us_clb_arctic
fight,ɪ,arctic_b0156,cmu_us_clb_arctic
it,ɪ,arctic_a0324,cmu_us_clb_arctic
was,ʌ,arctic_a0324,cmu_us_clb_arctic
eye,ɪ,arctic_a0324,cmu_us_clb_arctic
way,ɪ,arctic_a0324,cmu_us_clb_arctic
revenge,ɪ,arctic_a0324,cmu_us_clb_arctic
easily,ɪ,arctic_a0324,cmu_us_clb_arctic
this,ɪ,arctic_a0182,cmu_us_clb_arctic
time,ɪ,arctic_a0182,cmu_us_clb_arctic
did,ɪ,arctic_a0182,cmu_us_clb_arctic
yap,æ,arctic_a0182,cmu_us_clb_arctic
i,ɪ,arctic_a0037,cmu_us_clb_arctic
was,ʌ,arctic_a0037,cmu_us_clb_arctic
one,ʌ,arctic_a0037,cmu_us_clb_arctic
remained,ɪ,arctic_a0037,cmu_us_clb_arctic
sitting,ɪ,arctic_a0037,cmu_us_clb_arctic
miss,ɪ,arctic_b0299,cmu_us_clb_arctic
smile,ɪ,arctic_b0299,cmu_us_clb_arctic
was,ʌ,arctic_b0299,cmu_us_clb_arctic
slightly,ɪ,arctic_b0299,cmu_us_clb_arctic
sarcastic,æ,arctic_b0299,cmu_us_clb_arctic
in,ɪ,arctic_b0437,cmu_us_clb_arctic
is,ɪ,arctic_b0437,cmu_us_clb_arctic
soil,ɪ,arctic_b0437,cmu_us_clb_arctic
prolific,ɪ,arctic_b0437,cmu_us_clb_arctic
spat,æ,arctic_a0470,cmu_us_clb_arctic
it,ɪ,arctic_a0470,cmu_us_clb_arctic
like,ɪ,arctic_a0470,cmu_us_clb_arctic
much,ʌ,arctic_a0470,cmu_us_clb_arctic
everything,ɪ,arctic_b0017,cmu_us_clb_arctic
was,ʌ,arctic_b0017,cmu_us_clb_arctic
working,ɪ,arctic_b0017,cmu_us_clb_arctic
i,ɪ,arctic_b0017,cmu_us_clb_arctic
had,æ,arctic_b0017,cmu_us_clb_arctic
and,æ,arctic_a0183,cmu_us_clb_arctic
was,ʌ,arctic_a0183,cmu_us_clb_arctic
growing,ɪ,arctic_a0183,cmu_us_clb_arctic
chilly,ɪ,arctic_a0183,cmu_us_clb_arctic
whiz,ɪ,arctic_a0325,cmu_us_clb_arctic
zip,ɪ,arctic_a0325,cmu_us_clb_arctic
bang,æ,arctic_a0325,cmu_us_clb_arctic
ear,ɪ,arctic_a0325,cmu_us_clb_arctic
with,ɪ,arctic_a0325,cmu_us_clb_arctic
sudden,ʌ,arctic_a0325,cmu_us_clb_arctic
anguish,æ,arctic_a0325,cmu_us_clb_arctic
have,æ,arctic_a0038,cmu_us_clb_arctic
chances,æ,arctic_a0038,cmu_us_clb_arctic
in,ɪ,arctic_b0157,cmu_us_clb_arctic
crib,ɪ,arctic_b0157,cmu_us_clb_arctic
baby,ɪ,arctic_b0157,cmu_us_clb_arctic
sat,æ,arctic_b0157,cmu_us_clb_arctic
up,ʌ,arctic_b0157,cmu_us_clb_arctic
and,æ,arctic_b0157,cmu_us_clb_arctic
began,æ,arctic_b0157,cmu_us_clb_arctic
prattle,æ,arctic_b0157,cmu_us_clb_arctic
they,ɪ,arctic_b0438,cmu_us_clb_arctic
ran,æ,arctic_b0438,cmu_us_clb_arctic
in,ɪ,arctic_b0438,cmu_us_clb_arctic
and,æ,arctic_b0438,cmu_us_clb_arctic
climbed,ɪ,arctic_b0438,cmu_us_clb_arctic
high,ɪ,arctic_b0438,cmu_us_clb_arctic
bank,æ,arctic_b0438,cmu_us_clb_arctic
does,ʌ,arctic_b0300,cmu_us_clb_arctic
boy,ɪ,arctic_b0300,cmu_us_clb_arctic
at,æ,arctic_b0300,cmu_us_clb_arctic
half,æ,arctic_b0300,cmu_us_clb_arctic
that,æ,arctic_b0300,cmu_us_clb_arctic
way,ɪ,arctic_b0300,cmu_us_clb_arctic
i,ɪ,arctic_b0018,cmu_us_clb_arctic
was,ʌ,arctic_b0018,cmu_us_clb_arctic
in,ɪ,arctic_b0018,cmu_us_clb_arctic
my,ɪ,arctic_b0018,cmu_us_clb_arctic
identified,ɪ,arctic_a0326,cmu_us_clb_arctic
himself,ɪ,arctic_a0326,cmu_us_clb_arctic
with,ɪ,arctic_a0326,cmu_us_clb_arctic
his,ɪ,arctic_a0326,cmu_us_clb_arctic
instinct,ɪ,arctic_a0326,cmu_us_clb_arctic
i,ɪ,arctic_a0471,cmu_us_clb_arctic
mr,ɪ,arctic_a0471,cmu_us_clb_arctic
pike,ɪ,arctic_a0471,cmu_us_clb_arctic
his,ɪ,arctic_a0471,cmu_us_clb_arctic
grimly,ɪ,arctic_a0471,cmu_us_clb_arctic
and,æ,arctic_a0471,cmu_us_clb_arctic
sarcastically,æ,arctic_a0471,cmu_us_clb_arctic
i,ɪ,arctic_a0184,cmu_us_clb_arctic
chewing,ɪ,arctic_a0184,cmu_us_clb_arctic
this,ɪ,arctic_a0184,cmu_us_clb_arctic
thing,ɪ,arctic_a0184,cmu_us_clb_arctic
in,ɪ,arctic_a0184,cmu_us_clb_arctic
a,ɪ,arctic_b0301,cmu_us_clb_arctic
flying,ɪ,arctic_b0301,cmu_us_clb_arctic
arrow,æ,arctic_b0301,cmu_us_clb_arctic
passed,æ,arctic_b0301,cmu_us_clb_arctic
between,ɪ,arctic_b0301,cmu_us_clb_arctic
us,ʌ,arctic_b0301,cmu_us_clb_arctic
obeyed,ɪ,arctic_b0158,cmu_us_clb_arctic
shrinking,ɪ,arctic_b0158,cmu_us_clb_arctic
back,æ,arctic_b0158,cmu_us_clb_arctic
with,ɪ,arctic_b0158,cmu_us_clb_arctic
baby,ɪ,arctic_b0158,cmu_us_clb_arctic
in,ɪ,arctic_b0158,cmu_us_clb_arctic
ship,ɪ,arctic_a0039,cmu_us_clb_arctic
in,ɪ,arctic_a0039,cmu_us_clb_arctic
within,ɪ,arctic_a0039,cmu_us_clb_arctic
a,ɪ,arctic_a0039,cmu_us_clb_arctic
days,ɪ,arctic_a0039,cmu_us_clb_arctic
his,ɪ,arctic_b0019,cmu_us_clb_arctic
slim,ɪ,arctic_b0019,cmu_us_clb_arctic
hands,æ,arctic_b0019,cmu_us_clb_arctic
gripped,ɪ,arctic_b0019,cmu_us_clb_arctic
edges,ɪ,arctic_b0019,cmu_us_clb_arctic
of,ʌ,arctic_b0019,cmu_us_clb_arctic
table,ɪ,arctic_b0019,cmu_us_clb_arctic
they,ɪ,arctic_a0327,cmu_us_clb_arctic
springy,ɪ,arctic_a0327,cmu_us_clb_arctic
in,ɪ,arctic_a0327,cmu_us_clb_arctic
is,ɪ,arctic_a0472,cmu_us_clb_arctic
intelligent,ɪ,arctic_a0472,cmu_us_clb_arctic
sensitive,ɪ,arctic_a0472,cmu_us_clb_arctic
land,æ,arctic_b0439,cmu_us_clb_arctic
exchanged,ɪ,arctic_b0439,cmu_us_clb_arctic
its,ɪ,arctic_b0439,cmu_us_clb_arctic
austere,ɪ,arctic_b0439,cmu_us_clb_arctic
of,ʌ,arctic_b0439,cmu_us_clb_arctic
a,ɪ,arctic_b0439,cmu_us_clb_arctic
smiling,ɪ,arctic_b0439,cmu_us_clb_arctic
his,ɪ,arctic_b0159,cmu_us_clb_arctic
shut,ʌ,arctic_b0159,cmu_us_clb_arctic
with,ɪ,arctic_b0159,cmu_us_clb_arctic
a,ɪ,arctic_b0159,cmu_us_clb_arctic
last,æ,arctic_b0159,cmu_us_clb_arctic
click,ɪ,arctic_b0159,cmu_us_clb_arctic
may,ɪ,arctic_a0185,cmu_us_clb_arctic
have,æ,arctic_a0185,cmu_us_clb_arctic
come,ʌ,arctic_a0185,cmu_us_clb_arctic
vaguely,ɪ,arctic_a0185,cmu_us_clb_arctic
in,ɪ,arctic_a0185,cmu_us_clb_arctic
his,ɪ,arctic_a0185,cmu_us_clb_arctic
mind,ɪ,arctic_a0185,cmu_us_clb_arctic
i,ɪ,arctic_b0302,cmu_us_clb_arctic
suddenly,ʌ,arctic_b0302,cmu_us_clb_arctic
with,ɪ,arctic_b0302,cmu_us_clb_arctic
my,ɪ,arctic_b0302,cmu_us_clb_arctic
might,ɪ,arctic_b0302,cmu_us_clb_arctic
i,ɪ,arctic_a0040,cmu_us_clb_arctic
suppose,ʌ,arctic_a0040,cmu_us_clb_arctic
wonder,ʌ,arctic_a0040,cmu_us_clb_arctic
why,ɪ,arctic_a0040,cmu_us_clb_arctic
is,ɪ,arctic_a0040,cmu_us_clb_arctic
coming,ɪ,arctic_a0040,cmu_us_clb_arctic
up,ʌ,arctic_a0040,cmu_us_clb_arctic
here,ɪ,arctic_a0040,cmu_us_clb_arctic
night,ɪ,arctic_a0473,cmu_us_clb_arctic
was,ʌ,arctic_a0473,cmu_us_clb_arctic
and,æ,arctic_a0473,cmu_us_clb_arctic
fire,ɪ,arctic_a0328,cmu_us_clb_arctic
like,ɪ,arctic_a0328,cmu_us_clb_arctic
ourselves,ɪ,arctic_a0328,cmu_us_clb_arctic
lived,ɪ,arctic_a0328,cmu_us_clb_arctic
in,ɪ,arctic_a0328,cmu_us_clb_arctic
caves,ɪ,arctic_a0328,cmu_us_clb_arctic
indeed,ɪ,arctic_a0329,cmu_us_clb_arctic
made,ɪ,arctic_b0020,cmu_us_clb_arctic
reply,ɪ,arctic_b0020,cmu_us_clb_arctic
as,æ,arctic_b0020,cmu_us_clb_arctic
waited,ɪ,arctic_b0020,cmu_us_clb_arctic
whittemore,ɪ,arctic_b0020,cmu_us_clb_arctic
continue,ɪ,arctic_b0020,cmu_us_clb_arctic
and,æ,arctic_b0440,cmu_us_clb_arctic
bustle,ʌ,arctic_b0440,cmu_us_clb_arctic
faces,ɪ,arctic_b0440,cmu_us_clb_arctic
and,æ,arctic_b0440,cmu_us_clb_arctic
facts,æ,arctic_b0440,cmu_us_clb_arctic
here,ɪ,arctic_b0303,cmu_us_clb_arctic
solicitors,ɪ,arctic_b0303,cmu_us_clb_arctic
after,æ,arctic_b0303,cmu_us_clb_arctic
like,ɪ,arctic_a0186,cmu_us_clb_arctic
a,ɪ,arctic_a0186,cmu_us_clb_arctic
flash,æ,arctic_a0186,cmu_us_clb_arctic
himself,ɪ,arctic_a0186,cmu_us_clb_arctic
into,ɪ,arctic_a0186,cmu_us_clb_arctic
mass,æ,arctic_a0186,cmu_us_clb_arctic
of,ʌ,arctic_a0186,cmu_us_clb_arctic
meanwhile,ɪ,arctic_a0041,cmu_us_clb_arctic
i,ɪ,arctic_a0041,cmu_us_clb_arctic
a,ɪ,arctic_a0041,cmu_us_clb_arctic
it,ɪ,arctic_b0160,cmu_us_clb_arctic
was,ʌ,arctic_b0160,cmu_us_clb_arctic
made,ɪ,arctic_b0160,cmu_us_clb_arctic
his,ɪ,arctic_b0160,cmu_us_clb_arctic
way,ɪ,arctic_b0160,cmu_us_clb_arctic
ring,ɪ,arctic_b0160,cmu_us_clb_arctic
of,ʌ,arctic_b0160,cmu_us_clb_arctic
spectators,ɪ,arctic_b0160,cmu_us_clb_arctic
philip,ɪ,arctic_b0021,cmu_us_clb_arctic
back,æ,arctic_b0021,cmu_us_clb_arctic
into,ɪ,arctic_b0021,cmu_us_clb_arctic
his,ɪ,arctic_b0021,cmu_us_clb_arctic
i,ɪ,arctic_a0474,cmu_us_clb_arctic
sailed,ɪ,arctic_a0474,cmu_us_clb_arctic
mate,ɪ,arctic_a0474,cmu_us_clb_arctic
in,ɪ,arctic_a0474,cmu_us_clb_arctic
little,ɪ,arctic_a0474,cmu_us_clb_arctic
vampire,æ,arctic_a0474,cmu_us_clb_arctic
before,ɪ,arctic_a0474,cmu_us_clb_arctic
eye,ɪ,arctic_a0330,cmu_us_clb_arctic
committed,ɪ,arctic_a0330,cmu_us_clb_arctic
a,ɪ,arctic_a0330,cmu_us_clb_arctic
outrageous,ɪ,arctic_a0330,cmu_us_clb_arctic
and,æ,arctic_b0441,cmu_us_clb_arctic
was,ʌ,arctic_b0441,cmu_us_clb_arctic
must,ʌ,arctic_b0441,cmu_us_clb_arctic
remember,ɪ,arctic_b0441,cmu_us_clb_arctic
his,ɪ,arctic_b0304,cmu_us_clb_arctic
previous,ɪ,arctic_b0304,cmu_us_clb_arctic
wives,ɪ,arctic_b0304,cmu_us_clb_arctic
had,æ,arctic_b0304,cmu_us_clb_arctic
lived,ɪ,arctic_b0304,cmu_us_clb_arctic
enough,ɪ,arctic_b0304,cmu_us_clb_arctic
him,ɪ,arctic_b0304,cmu_us_clb_arctic
children,ɪ,arctic_b0304,cmu_us_clb_arctic
little,ɪ,arctic_a0331,cmu_us_clb_arctic
crooked,ɪ,arctic_a0331,cmu_us_clb_arctic
was,ʌ,arctic_a0331,cmu_us_clb_arctic
of,ʌ,arctic_a0187,cmu_us_clb_arctic
they,ɪ,arctic_a0187,cmu_us_clb_arctic
a,ɪ,arctic_a0187,cmu_us_clb_arctic
glimmer,ɪ,arctic_a0187,cmu_us_clb_arctic
of,ʌ,arctic_a0187,cmu_us_clb_arctic
sunshine,ɪ,arctic_a0187,cmu_us_clb_arctic
explain,ɪ,arctic_a0042,cmu_us_clb_arctic
his,ɪ,arctic_a0042,cmu_us_clb_arctic
of,ʌ,arctic_a0042,cmu_us_clb_arctic
in,ɪ,arctic_b0161,cmu_us_clb_arctic
a,ɪ,arctic_b0161,cmu_us_clb_arctic
flash,æ,arctic_b0161,cmu_us_clb_arctic
was,ʌ,arctic_b0161,cmu_us_clb_arctic
his,ɪ,arctic_b0161,cmu_us_clb_arctic
facing,ɪ,arctic_b0161,cmu_us_clb_arctic
him,ɪ,arctic_b0161,cmu_us_clb_arctic
his,ɪ,arctic_a0475,cmu_us_clb_arctic
his,ɪ,arctic_a0475,cmu_us_clb_arctic
side,ɪ,arctic_a0475,cmu_us_clb_arctic
and,æ,arctic_a0475,cmu_us_clb_arctic
if,ɪ,arctic_b0022,cmu_us_clb_arctic
i,ɪ,arctic_b0022,cmu_us_clb_arctic
was,ʌ,arctic_b0022,cmu_us_clb_arctic
of,ʌ,arctic_b0022,cmu_us_clb_arctic
game,ɪ,arctic_b0022,cmu_us_clb_arctic
it,ɪ,arctic_b0022,cmu_us_clb_arctic
easily,ɪ,arctic_b0022,cmu_us_clb_arctic
made,ɪ,arctic_b0022,cmu_us_clb_arctic
had,æ,arctic_b0442,cmu_us_clb_arctic
become,ɪ,arctic_b0442,cmu_us_clb_arctic
a,ɪ,arctic_b0442,cmu_us_clb_arctic
man,æ,arctic_b0442,cmu_us_clb_arctic
in,ɪ,arctic_b0442,cmu_us_clb_arctic
life,ɪ,arctic_b0442,cmu_us_clb_arctic
gigantic,æ,arctic_a0188,cmu_us_clb_arctic
tearing,ɪ,arctic_a0188,cmu_us_clb_arctic
at,æ,arctic_a0188,cmu_us_clb_arctic
my,ɪ,arctic_b0023,cmu_us_clb_arctic
engineer,ɪ,arctic_b0023,cmu_us_clb_arctic
believes,ɪ,arctic_b0023,cmu_us_clb_arctic
it,ɪ,arctic_b0023,cmu_us_clb_arctic
unconsciously,ʌ,arctic_a0332,cmu_us_clb_arctic
and,æ,arctic_a0332,cmu_us_clb_arctic
exclamations,ɪ,arctic_a0332,cmu_us_clb_arctic
this,ɪ,arctic_a0332,cmu_us_clb_arctic
rhythm,ɪ,arctic_a0332,cmu_us_clb_arctic
it,ɪ,arctic_b0305,cmu_us_clb_arctic
was,ʌ,arctic_b0305,cmu_us_clb_arctic
river,ɪ,arctic_b0305,cmu_us_clb_arctic
emerging,ɪ,arctic_b0305,cmu_us_clb_arctic
like,ɪ,arctic_b0305,cmu_us_clb_arctic
ourselves,ɪ,arctic_b0305,cmu_us_clb_arctic
from,ʌ,arctic_b0305,cmu_us_clb_arctic
great,ɪ,arctic_b0305,cmu_us_clb_arctic
at,æ,arctic_a0476,cmu_us_clb_arctic
this,ɪ,arctic_a0476,cmu_us_clb_arctic
i,ɪ,arctic_a0476,cmu_us_clb_arctic
a,ɪ,arctic_a0476,cmu_us_clb_arctic
at,æ,arctic_a0476,cmu_us_clb_arctic
my,ɪ,arctic_a0476,cmu_us_clb_arctic
i,ɪ,arctic_b0443,cmu_us_clb_arctic
did,ɪ,arctic_b0443,cmu_us_clb_arctic
think,ɪ,arctic_b0443,cmu_us_clb_arctic
it,ɪ,arctic_a0043,cmu_us_clb_arctic
nearer,ɪ,arctic_a0043,cmu_us_clb_arctic
him,ɪ,arctic_a0043,cmu_us_clb_arctic
since,ɪ,arctic_a0043,cmu_us_clb_arctic
had,æ,arctic_a0043,cmu_us_clb_arctic
and,æ,arctic_a0043,cmu_us_clb_arctic
with,ɪ,arctic_a0043,cmu_us_clb_arctic
it,ɪ,arctic_b0024,cmu_us_clb_arctic
is,ɪ,arctic_b0024,cmu_us_clb_arctic
growing,ɪ,arctic_b0024,cmu_us_clb_arctic
day,ɪ,arctic_b0024,cmu_us_clb_arctic
hour,ɪ,arctic_b0024,cmu_us_clb_arctic
this,ɪ,arctic_a0333,cmu_us_clb_arctic
is,ɪ,arctic_a0333,cmu_us_clb_arctic
place,ɪ,arctic_a0333,cmu_us_clb_arctic
a,ɪ,arctic_b0162,cmu_us_clb_arctic
shudder,ʌ,arctic_b0162,cmu_us_clb_arctic
pass,æ,arctic_b0162,cmu_us_clb_arctic
factor,æ,arctic_b0162,cmu_us_clb_arctic
big,ɪ,arctic_a0189,cmu_us_clb_arctic
eyed,ɪ,arctic_a0189,cmu_us_clb_arctic
clucking,ɪ,arctic_a0189,cmu_us_clb_arctic
annoying,ɪ,arctic_a0189,cmu_us_clb_arctic
understand,æ,arctic_b0025,cmu_us_clb_arctic
had,æ,arctic_b0163,cmu_us_clb_arctic
