Palabra,Fonema,AudioID,Dataset
at,æ,arctic_b0296,cmu_us_slt_arctic
times,ɪ,arctic_b0296,cmu_us_slt_arctic
i,ɪ,arctic_b0296,cmu_us_slt_arctic
wondered,ʌ,arctic_b0296,cmu_us_slt_arctic
archibald,ɪ,arctic_b0296,cmu_us_slt_arctic
his,ɪ,arctic_b0296,cmu_us_slt_arctic
style,ɪ,arctic_b0296,cmu_us_slt_arctic
a,ɪ,arctic_a0465,cmu_us_slt_arctic
tap,æ,arctic_a0465,cmu_us_slt_arctic
of,ʌ,arctic_a0465,cmu_us_slt_arctic
voyage,ɪ,arctic_a0465,cmu_us_slt_arctic
something,ɪ,arctic_b0012,cmu_us_slt_arctic
that,æ,arctic_b0012,cmu_us_slt_arctic
whittemore,ɪ,arctic_b0012,cmu_us_slt_arctic
had,æ,arctic_b0012,cmu_us_slt_arctic
thrilled,ɪ,arctic_b0012,cmu_us_slt_arctic
him,ɪ,arctic_b0012,cmu_us_slt_arctic
which,ɪ,arctic_a0321,cmu_us_slt_arctic
ear,ɪ,arctic_a0321,cmu_us_slt_arctic
was,ʌ,arctic_a0321,cmu_us_slt_arctic
lying,ɪ,arctic_a0321,cmu_us_slt_arctic
adrift,ɪ,arctic_a0321,cmu_us_slt_arctic
i,ɪ,arctic_a0179,cmu_us_slt_arctic
going,ɪ,arctic_a0179,cmu_us_slt_arctic
after,æ,arctic_a0179,cmu_us_slt_arctic
that,æ,arctic_a0179,cmu_us_slt_arctic
was,ʌ,arctic_b0153,cmu_us_slt_arctic
a,ɪ,arctic_b0153,cmu_us_slt_arctic
pariah,ɪ,arctic_b0153,cmu_us_slt_arctic
a,ɪ,arctic_b0153,cmu_us_slt_arctic
without,ɪ,arctic_b0153,cmu_us_slt_arctic
a,ɪ,arctic_b0153,cmu_us_slt_arctic
a,ɪ,arctic_b0153,cmu_us_slt_arctic
and,æ,arctic_a0035,cmu_us_slt_arctic
philip,ɪ,arctic_a0035,cmu_us_slt_arctic
at,æ,arctic_a0035,cmu_us_slt_arctic
horrified,ɪ,arctic_a0035,cmu_us_slt_arctic
in,ɪ,arctic_a0035,cmu_us_slt_arctic
his,ɪ,arctic_a0035,cmu_us_slt_arctic
eyes,ɪ,arctic_a0035,cmu_us_slt_arctic
cooking,ɪ,arctic_b0433,cmu_us_slt_arctic
and,æ,arctic_b0433,cmu_us_slt_arctic
oil,ɪ,arctic_b0433,cmu_us_slt_arctic
that,æ,arctic_b0154,cmu_us_slt_arctic
is,ɪ,arctic_b0154,cmu_us_slt_arctic
strange,ɪ,arctic_b0154,cmu_us_slt_arctic
of,ʌ,arctic_b0154,cmu_us_slt_arctic
it,ɪ,arctic_b0154,cmu_us_slt_arctic
this,ɪ,arctic_a0322,cmu_us_slt_arctic
is,ɪ,arctic_a0322,cmu_us_slt_arctic
a,ɪ,arctic_a0322,cmu_us_slt_arctic
experience,ɪ,arctic_a0322,cmu_us_slt_arctic
with,ɪ,arctic_a0322,cmu_us_slt_arctic
of,ʌ,arctic_a0322,cmu_us_slt_arctic
us,ʌ,arctic_a0322,cmu_us_slt_arctic
captain,æ,arctic_a0466,cmu_us_slt_arctic
may,ɪ,arctic_a0466,cmu_us_slt_arctic
a,ɪ,arctic_a0466,cmu_us_slt_arctic
samurai,æ,arctic_a0466,cmu_us_slt_arctic
but,ʌ,arctic_a0466,cmu_us_slt_arctic
is,ɪ,arctic_a0466,cmu_us_slt_arctic
lakes,ɪ,arctic_b0013,cmu_us_slt_arctic
and,æ,arctic_b0013,cmu_us_slt_arctic
rivers,ɪ,arctic_b0013,cmu_us_slt_arctic
hundreds,ʌ,arctic_b0013,cmu_us_slt_arctic
of,ʌ,arctic_b0013,cmu_us_slt_arctic
of,ʌ,arctic_b0013,cmu_us_slt_arctic
why,ɪ,arctic_b0297,cmu_us_slt_arctic
a,ɪ,arctic_b0297,cmu_us_slt_arctic
up,ʌ,arctic_b0297,cmu_us_slt_arctic
sponge,ʌ,arctic_b0297,cmu_us_slt_arctic
after,æ,arctic_b0297,cmu_us_slt_arctic
in,ɪ,arctic_a0036,cmu_us_slt_arctic
at,æ,arctic_a0036,cmu_us_slt_arctic
if,ɪ,arctic_a0180,cmu_us_slt_arctic
say,ɪ,arctic_a0180,cmu_us_slt_arctic
and,æ,arctic_a0180,cmu_us_slt_arctic
whitefish,ɪ,arctic_b0014,cmu_us_slt_arctic
whitefish,ɪ,arctic_b0014,cmu_us_slt_arctic
and,æ,arctic_b0014,cmu_us_slt_arctic
and,æ,arctic_a0467,cmu_us_slt_arctic
in,ɪ,arctic_a0467,cmu_us_slt_arctic
voyage,ɪ,arctic_a0467,cmu_us_slt_arctic
his,ɪ,arctic_b0155,cmu_us_slt_arctic
flung,ʌ,arctic_b0155,cmu_us_slt_arctic
i,ɪ,arctic_a0037,cmu_us_slt_arctic
was,ʌ,arctic_a0037,cmu_us_slt_arctic
one,ʌ,arctic_a0037,cmu_us_slt_arctic
remained,ɪ,arctic_a0037,cmu_us_slt_arctic
sitting,ɪ,arctic_a0037,cmu_us_slt_arctic
has,æ,arctic_b0434,cmu_us_slt_arctic
just,ʌ,arctic_b0434,cmu_us_slt_arctic
a,ɪ,arctic_b0434,cmu_us_slt_arctic
respectful,ɪ,arctic_b0434,cmu_us_slt_arctic
bit,ɪ,arctic_b0434,cmu_us_slt_arctic
of,ʌ,arctic_b0434,cmu_us_slt_arctic
advice,ɪ,arctic_b0434,cmu_us_slt_arctic
his,ɪ,arctic_b0298,cmu_us_slt_arctic
hand,æ,arctic_b0298,cmu_us_slt_arctic
and,æ,arctic_b0298,cmu_us_slt_arctic
clutched,ʌ,arctic_b0298,cmu_us_slt_arctic
crooked,ɪ,arctic_b0298,cmu_us_slt_arctic
by,ɪ,arctic_b0298,cmu_us_slt_arctic
considered,ɪ,arctic_a0323,cmu_us_slt_arctic
victory,ɪ,arctic_a0323,cmu_us_slt_arctic
his,ɪ,arctic_a0323,cmu_us_slt_arctic
and,æ,arctic_a0323,cmu_us_slt_arctic
they,ɪ,arctic_b0015,cmu_us_slt_arctic
a,ɪ,arctic_b0015,cmu_us_slt_arctic
years,ɪ,arctic_b0015,cmu_us_slt_arctic
later,ɪ,arctic_b0015,cmu_us_slt_arctic
did,ɪ,arctic_b0435,cmu_us_slt_arctic
they,ɪ,arctic_b0435,cmu_us_slt_arctic
cheer,ɪ,arctic_a0181,cmu_us_slt_arctic
up,ʌ,arctic_a0181,cmu_us_slt_arctic
and,æ,arctic_a0181,cmu_us_slt_arctic
give,ɪ,arctic_a0181,cmu_us_slt_arctic
us,ʌ,arctic_a0181,cmu_us_slt_arctic
have,æ,arctic_a0038,cmu_us_slt_arctic
chances,æ,arctic_a0038,cmu_us_slt_arctic
in,ɪ,arctic_a0468,cmu_us_slt_arctic
matter,æ,arctic_a0468,cmu_us_slt_arctic
of,ʌ,arctic_a0468,cmu_us_slt_arctic
is,ɪ,arctic_a0468,cmu_us_slt_arctic
a,ɪ,arctic_a0468,cmu_us_slt_arctic
sheer,ɪ,arctic_a0468,cmu_us_slt_arctic
genius,ɪ,arctic_a0468,cmu_us_slt_arctic
miss,ɪ,arctic_b0299,cmu_us_slt_arctic
smile,ɪ,arctic_b0299,cmu_us_slt_arctic
was,ʌ,arctic_b0299,cmu_us_slt_arctic
slightly,ɪ,arctic_b0299,cmu_us_slt_arctic
sarcastic,æ,arctic_b0299,cmu_us_slt_arctic
famine,æ,arctic_b0436,cmu_us_slt_arctic
had,æ,arctic_b0436,cmu_us_slt_arctic
been,ɪ,arctic_b0436,cmu_us_slt_arctic
my,ɪ,arctic_b0436,cmu_us_slt_arctic
great,ɪ,arctic_b0436,cmu_us_slt_arctic
ally,æ,arctic_b0436,cmu_us_slt_arctic
that,æ,arctic_b0156,cmu_us_slt_arctic
had,æ,arctic_b0156,cmu_us_slt_arctic
him,ɪ,arctic_b0156,cmu_us_slt_arctic
fight,ɪ,arctic_b0156,cmu_us_slt_arctic
big,ɪ,arctic_b0156,cmu_us_slt_arctic
fight,ɪ,arctic_b0156,cmu_us_slt_arctic
this,ɪ,arctic_a0182,cmu_us_slt_arctic
time,ɪ,arctic_a0182,cmu_us_slt_arctic
did,ɪ,arctic_a0182,cmu_us_slt_arctic
yap,æ,arctic_a0182,cmu_us_slt_arctic
spectacular,æ,arctic_a0469,cmu_us_slt_arctic
ship,ɪ,arctic_a0039,cmu_us_slt_arctic
in,ɪ,arctic_a0039,cmu_us_slt_arctic
within,ɪ,arctic_a0039,cmu_us_slt_arctic
a,ɪ,arctic_a0039,cmu_us_slt_arctic
days,ɪ,arctic_a0039,cmu_us_slt_arctic
it,ɪ,arctic_a0324,cmu_us_slt_arctic
was,ʌ,arctic_a0324,cmu_us_slt_arctic
eye,ɪ,arctic_a0324,cmu_us_slt_arctic
way,ɪ,arctic_a0324,cmu_us_slt_arctic
revenge,ɪ,arctic_a0324,cmu_us_slt_arctic
easily,ɪ,arctic_a0324,cmu_us_slt_arctic
chuckled,ʌ,arctic_b0016,cmu_us_slt_arctic
as,æ,arctic_b0016,cmu_us_slt_arctic
his,ɪ,arctic_b0016,cmu_us_slt_arctic
pipe,ɪ,arctic_b0016,cmu_us_slt_arctic
and,æ,arctic_b0016,cmu_us_slt_arctic
began,æ,arctic_b0016,cmu_us_slt_arctic
filling,ɪ,arctic_b0016,cmu_us_slt_arctic
it,ɪ,arctic_b0016,cmu_us_slt_arctic
in,ɪ,arctic_b0437,cmu_us_slt_arctic
is,ɪ,arctic_b0437,cmu_us_slt_arctic
soil,ɪ,arctic_b0437,cmu_us_slt_arctic
prolific,ɪ,arctic_b0437,cmu_us_slt_arctic
and,æ,arctic_a0183,cmu_us_slt_arctic
was,ʌ,arctic_a0183,cmu_us_slt_arctic
growing,ɪ,arctic_a0183,cmu_us_slt_arctic
chilly,ɪ,arctic_a0183,cmu_us_slt_arctic
does,ʌ,arctic_b0300,cmu_us_slt_arctic
boy,ɪ,arctic_b0300,cmu_us_slt_arctic
at,æ,arctic_b0300,cmu_us_slt_arctic
half,æ,arctic_b0300,cmu_us_slt_arctic
that,æ,arctic_b0300,cmu_us_slt_arctic
way,ɪ,arctic_b0300,cmu_us_slt_arctic
in,ɪ,arctic_b0157,cmu_us_slt_arctic
crib,ɪ,arctic_b0157,cmu_us_slt_arctic
baby,ɪ,arctic_b0157,cmu_us_slt_arctic
sat,æ,arctic_b0157,cmu_us_slt_arctic
up,ʌ,arctic_b0157,cmu_us_slt_arctic
and,æ,arctic_b0157,cmu_us_slt_arctic
began,æ,arctic_b0157,cmu_us_slt_arctic
prattle,æ,arctic_b0157,cmu_us_slt_arctic
spat,æ,arctic_a0470,cmu_us_slt_arctic
it,ɪ,arctic_a0470,cmu_us_slt_arctic
like,ɪ,arctic_a0470,cmu_us_slt_arctic
much,ʌ,arctic_a0470,cmu_us_slt_arctic
whiz,ɪ,arctic_a0325,cmu_us_slt_arctic
zip,ɪ,arctic_a0325,cmu_us_slt_arctic
bang,æ,arctic_a0325,cmu_us_slt_arctic
ear,ɪ,arctic_a0325,cmu_us_slt_arctic
with,ɪ,arctic_a0325,cmu_us_slt_arctic
sudden,ʌ,arctic_a0325,cmu_us_slt_arctic
anguish,æ,arctic_a0325,cmu_us_slt_arctic
everything,ɪ,arctic_b0017,cmu_us_slt_arctic
was,ʌ,arctic_b0017,cmu_us_slt_arctic
working,ɪ,arctic_b0017,cmu_us_slt_arctic
i,ɪ,arctic_b0017,cmu_us_slt_arctic
had,æ,arctic_b0017,cmu_us_slt_arctic
i,ɪ,arctic_a0040,cmu_us_slt_arctic
suppose,ʌ,arctic_a0040,cmu_us_slt_arctic
wonder,ʌ,arctic_a0040,cmu_us_slt_arctic
why,ɪ,arctic_a0040,cmu_us_slt_arctic
is,ɪ,arctic_a0040,cmu_us_slt_arctic
coming,ɪ,arctic_a0040,cmu_us_slt_arctic
up,ʌ,arctic_a0040,cmu_us_slt_arctic
here,ɪ,arctic_a0040,cmu_us_slt_arctic
a,ɪ,arctic_b0301,cmu_us_slt_arctic
flying,ɪ,arctic_b0301,cmu_us_slt_arctic
arrow,æ,arctic_b0301,cmu_us_slt_arctic
passed,æ,arctic_b0301,cmu_us_slt_arctic
between,ɪ,arctic_b0301,cmu_us_slt_arctic
us,ʌ,arctic_b0301,cmu_us_slt_arctic
they,ɪ,arctic_b0438,cmu_us_slt_arctic
ran,æ,arctic_b0438,cmu_us_slt_arctic
in,ɪ,arctic_b0438,cmu_us_slt_arctic
and,æ,arctic_b0438,cmu_us_slt_arctic
climbed,ɪ,arctic_b0438,cmu_us_slt_arctic
high,ɪ,arctic_b0438,cmu_us_slt_arctic
bank,æ,arctic_b0438,cmu_us_slt_arctic
i,ɪ,arctic_a0184,cmu_us_slt_arctic
chewing,ɪ,arctic_a0184,cmu_us_slt_arctic
this,ɪ,arctic_a0184,cmu_us_slt_arctic
thing,ɪ,arctic_a0184,cmu_us_slt_arctic
in,ɪ,arctic_a0184,cmu_us_slt_arctic
identified,ɪ,arctic_a0326,cmu_us_slt_arctic
himself,ɪ,arctic_a0326,cmu_us_slt_arctic
with,ɪ,arctic_a0326,cmu_us_slt_arctic
his,ɪ,arctic_a0326,cmu_us_slt_arctic
instinct,ɪ,arctic_a0326,cmu_us_slt_arctic
obeyed,ɪ,arctic_b0158,cmu_us_slt_arctic
shrinking,ɪ,arctic_b0158,cmu_us_slt_arctic
back,æ,arctic_b0158,cmu_us_slt_arctic
with,ɪ,arctic_b0158,cmu_us_slt_arctic
baby,ɪ,arctic_b0158,cmu_us_slt_arctic
in,ɪ,arctic_b0158,cmu_us_slt_arctic
i,ɪ,arctic_a0471,cmu_us_slt_arctic
mr,ɪ,arctic_a0471,cmu_us_slt_arctic
pike,ɪ,arctic_a0471,cmu_us_slt_arctic
his,ɪ,arctic_a0471,cmu_us_slt_arctic
grimly,ɪ,arctic_a0471,cmu_us_slt_arctic
and,æ,arctic_a0471,cmu_us_slt_arctic
sarcastically,æ,arctic_a0471,cmu_us_slt_arctic
i,ɪ,arctic_b0018,cmu_us_slt_arctic
was,ʌ,arctic_b0018,cmu_us_slt_arctic
in,ɪ,arctic_b0018,cmu_us_slt_arctic
my,ɪ,arctic_b0018,cmu_us_slt_arctic
i,ɪ,arctic_b0302,cmu_us_slt_arctic
suddenly,ʌ,arctic_b0302,cmu_us_slt_arctic
with,ɪ,arctic_b0302,cmu_us_slt_arctic
my,ɪ,arctic_b0302,cmu_us_slt_arctic
might,ɪ,arctic_b0302,cmu_us_slt_arctic
meanwhile,ɪ,arctic_a0041,cmu_us_slt_arctic
i,ɪ,arctic_a0041,cmu_us_slt_arctic
a,ɪ,arctic_a0041,cmu_us_slt_arctic
his,ɪ,arctic_b0159,cmu_us_slt_arctic
shut,ʌ,arctic_b0159,cmu_us_slt_arctic
with,ɪ,arctic_b0159,cmu_us_slt_arctic
a,ɪ,arctic_b0159,cmu_us_slt_arctic
last,æ,arctic_b0159,cmu_us_slt_arctic
click,ɪ,arctic_b0159,cmu_us_slt_arctic
may,ɪ,arctic_a0185,cmu_us_slt_arctic
have,æ,arctic_a0185,cmu_us_slt_arctic
come,ʌ,arctic_a0185,cmu_us_slt_arctic
vaguely,ɪ,arctic_a0185,cmu_us_slt_arctic
in,ɪ,arctic_a0185,cmu_us_slt_arctic
his,ɪ,arctic_a0185,cmu_us_slt_arctic
mind,ɪ,arctic_a0185,cmu_us_slt_arctic
they,ɪ,arctic_a0327,cmu_us_slt_arctic
springy,ɪ,arctic_a0327,cmu_us_slt_arctic
in,ɪ,arctic_a0327,cmu_us_slt_arctic
land,æ,arctic_b0439,cmu_us_slt_arctic
exchanged,ɪ,arctic_b0439,cmu_us_slt_arctic
its,ɪ,arctic_b0439,cmu_us_slt_arctic
austere,ɪ,arctic_b0439,cmu_us_slt_arctic
of,ʌ,arctic_b0439,cmu_us_slt_arctic
a,ɪ,arctic_b0439,cmu_us_slt_arctic
smiling,ɪ,arctic_b0439,cmu_us_slt_arctic
his,ɪ,arctic_b0019,cmu_us_slt_arctic
slim,ɪ,arctic_b0019,cmu_us_slt_arctic
hands,æ,arctic_b0019,cmu_us_slt_arctic
gripped,ɪ,arctic_b0019,cmu_us_slt_arctic
edges,ɪ,arctic_b0019,cmu_us_slt_arctic
of,ʌ,arctic_b0019,cmu_us_slt_arctic
table,ɪ,arctic_b0019,cmu_us_slt_arctic
is,ɪ,arctic_a0472,cmu_us_slt_arctic
intelligent,ɪ,arctic_a0472,cmu_us_slt_arctic
sensitive,ɪ,arctic_a0472,cmu_us_slt_arctic
explain,ɪ,arctic_a0042,cmu_us_slt_arctic
his,ɪ,arctic_a0042,cmu_us_slt_arctic
of,ʌ,arctic_a0042,cmu_us_slt_arctic
here,ɪ,arctic_b0303,cmu_us_slt_arctic
solicitors,ɪ,arctic_b0303,cmu_us_slt_arctic
after,æ,arctic_b0303,cmu_us_slt_arctic
night,ɪ,arctic_a0473,cmu_us_slt_arctic
was,ʌ,arctic_a0473,cmu_us_slt_arctic
and,æ,arctic_a0473,cmu_us_slt_arctic
and,æ,arctic_b0440,cmu_us_slt_arctic
bustle,ʌ,arctic_b0440,cmu_us_slt_arctic
faces,ɪ,arctic_b0440,cmu_us_slt_arctic
and,æ,arctic_b0440,cmu_us_slt_arctic
facts,æ,arctic_b0440,cmu_us_slt_arctic
it,ɪ,arctic_b0160,cmu_us_slt_arctic
was,ʌ,arctic_b0160,cmu_us_slt_arctic
made,ɪ,arctic_b0160,cmu_us_slt_arctic
his,ɪ,arctic_b0160,cmu_us_slt_arctic
way,ɪ,arctic_b0160,cmu_us_slt_arctic
ring,ɪ,arctic_b0160,cmu_us_slt_arctic
of,ʌ,arctic_b0160,cmu_us_slt_arctic
spectators,ɪ,arctic_b0160,cmu_us_slt_arctic
fire,ɪ,arctic_a0328,cmu_us_slt_arctic
like,ɪ,arctic_a0328,cmu_us_slt_arctic
ourselves,ɪ,arctic_a0328,cmu_us_slt_arctic
lived,ɪ,arctic_a0328,cmu_us_slt_arctic
in,ɪ,arctic_a0328,cmu_us_slt_arctic
caves,ɪ,arctic_a0328,cmu_us_slt_arctic
like,ɪ,arctic_a0186,cmu_us_slt_arctic
a,ɪ,arctic_a0186,cmu_us_slt_arctic
flash,æ,arctic_a0186,cmu_us_slt_arctic
himself,ɪ,arctic_a0186,cmu_us_slt_arctic
into,ɪ,arctic_a0186,cmu_us_slt_arctic
mass,æ,arctic_a0186,cmu_us_slt_arctic
of,ʌ,arctic_a0186,cmu_us_slt_arctic
indeed,ɪ,arctic_a0329,cmu_us_slt_arctic
made,ɪ,arctic_b0020,cmu_us_slt_arctic
reply,ɪ,arctic_b0020,cmu_us_slt_arctic
as,æ,arctic_b0020,cmu_us_slt_arctic
waited,ɪ,arctic_b0020,cmu_us_slt_arctic
whittemore,ɪ,arctic_b0020,cmu_us_slt_arctic
continue,ɪ,arctic_b0020,cmu_us_slt_arctic
it,ɪ,arctic_a0043,cmu_us_slt_arctic
nearer,ɪ,arctic_a0043,cmu_us_slt_arctic
him,ɪ,arctic_a0043,cmu_us_slt_arctic
since,ɪ,arctic_a0043,cmu_us_slt_arctic
had,æ,arctic_a0043,cmu_us_slt_arctic
and,æ,arctic_a0043,cmu_us_slt_arctic
with,ɪ,arctic_a0043,cmu_us_slt_arctic
his,ɪ,arctic_b0304,cmu_us_slt_arctic
previous,ɪ,arctic_b0304,cmu_us_slt_arctic
wives,ɪ,arctic_b0304,cmu_us_slt_arctic
had,æ,arctic_b0304,cmu_us_slt_arctic
lived,ɪ,arctic_b0304,cmu_us_slt_arctic
enough,ɪ,arctic_b0304,cmu_us_slt_arctic
him,ɪ,arctic_b0304,cmu_us_slt_arctic
children,ɪ,arctic_b0304,cmu_us_slt_arctic
of,ʌ,arctic_a0187,cmu_us_slt_arctic
they,ɪ,arctic_a0187,cmu_us_slt_arctic
a,ɪ,arctic_a0187,cmu_us_slt_arctic
glimmer,ɪ,arctic_a0187,cmu_us_slt_arctic
of,ʌ,arctic_a0187,cmu_us_slt_arctic
sunshine,ɪ,arctic_a0187,cmu_us_slt_arctic
eye,ɪ,arctic_a0330,cmu_us_slt_arctic
committed,ɪ,arctic_a0330,cmu_us_slt_arctic
a,ɪ,arctic_a0330,cmu_us_slt_arctic
outrageous,ɪ,arctic_a0330,cmu_us_slt_arctic
philip,ɪ,arctic_b0021,cmu_us_slt_arctic
back,æ,arctic_b0021,cmu_us_slt_arctic
into,ɪ,arctic_b0021,cmu_us_slt_arctic
his,ɪ,arctic_b0021,cmu_us_slt_arctic
in,ɪ,arctic_b0161,cmu_us_slt_arctic
a,ɪ,arctic_b0161,cmu_us_slt_arctic
flash,æ,arctic_b0161,cmu_us_slt_arctic
was,ʌ,arctic_b0161,cmu_us_slt_arctic
his,ɪ,arctic_b0161,cmu_us_slt_arctic
facing,ɪ,arctic_b0161,cmu_us_slt_arctic
him,ɪ,arctic_b0161,cmu_us_slt_arctic
and,æ,arctic_b0441,cmu_us_slt_arctic
was,ʌ,arctic_b0441,cmu_us_slt_arctic
must,ʌ,arctic_b0441,cmu_us_slt_arctic
remember,ɪ,arctic_b0441,cmu_us_slt_arctic
i,ɪ,arctic_a0474,cmu_us_slt_arctic
sailed,ɪ,arctic_a0474,cmu_us_slt_arctic
mate,ɪ,arctic_a0474,cmu_us_slt_arctic
in,ɪ,arctic_a0474,cmu_us_slt_arctic
little,ɪ,arctic_a0474,cmu_us_slt_arctic
vampire,æ,arctic_a0474,cmu_us_slt_arctic
before,ɪ,arctic_a0474,cmu_us_slt_arctic
betrayal,ɪ,arctic_a0044,cmu_us_slt_arctic
of,ʌ,arctic_a0044,cmu_us_slt_arctic
was,ʌ,arctic_a0044,cmu_us_slt_arctic
like,ɪ,arctic_a0044,cmu_us_slt_arctic
tonic,ɪ,arctic_a0044,cmu_us_slt_arctic
philip,ɪ,arctic_a0044,cmu_us_slt_arctic
little,ɪ,arctic_a0331,cmu_us_slt_arctic
crooked,ɪ,arctic_a0331,cmu_us_slt_arctic
was,ʌ,arctic_a0331,cmu_us_slt_arctic
gigantic,æ,arctic_a0188,cmu_us_slt_arctic
tearing,ɪ,arctic_a0188,cmu_us_slt_arctic
at,æ,arctic_a0188,cmu_us_slt_arctic
it,ɪ,arctic_b0305,cmu_us_slt_arctic
was,ʌ,arctic_b0305,cmu_us_slt_arctic
river,ɪ,arctic_b0305,cmu_us_slt_arctic
emerging,ɪ,arctic_b0305,cmu_us_slt_arctic
like,ɪ,arctic_b0305,cmu_us_slt_arctic
ourselves,ɪ,arctic_b0305,cmu_us_slt_arctic
from,ʌ,arctic_b0305,cmu_us_slt_arctic
great,ɪ,arctic_b0305,cmu_us_slt_arctic
had,æ,arctic_b0442,cmu_us_slt_arctic
become,ɪ,arctic_b0442,cmu_us_slt_arctic
a,ɪ,arctic_b0442,cmu_us_slt_arctic
man,æ,arctic_b0442,cmu_us_slt_arctic
in,ɪ,arctic_b0442,cmu_us_slt_arctic
life,ɪ,arctic_b0442,cmu_us_slt_arctic
a,ɪ,arctic_b0162,cmu_us_slt_arctic
shudder,ʌ,arctic_b0162,cmu_us_slt_arctic
pass,æ,arctic_b0162,cmu_us_slt_arctic
factor,æ,arctic_b0162,cmu_us_slt_arctic
his,ɪ,arctic_a0475,cmu_us_slt_arctic
his,ɪ,arctic_a0475,cmu_us_slt_arctic
side,ɪ,arctic_a0475,cmu_us_slt_arctic
and,æ,arctic_a0475,cmu_us_slt_arctic
if,ɪ,arctic_b0022,cmu_us_slt_arctic
i,ɪ,arctic_b0022,cmu_us_slt_arctic
was,ʌ,arctic_b0022,cmu_us_slt_arctic
of,ʌ,arctic_b0022,cmu_us_slt_arctic
game,ɪ,arctic_b0022,cmu_us_slt_arctic
it,ɪ,arctic_b0022,cmu_us_slt_arctic
easily,ɪ,arctic_b0022,cmu_us_slt_arctic
made,ɪ,arctic_b0022,cmu_us_slt_arctic
unconsciously,ʌ,arctic_a0332,cmu_us_slt_arctic
and,æ,arctic_a0332,cmu_us_slt_arctic
exclamations,ɪ,arctic_a0332,cmu_us_slt_arctic
this,ɪ,arctic_a0332,cmu_us_slt_arctic
rhythm,ɪ,arctic_a0332,cmu_us_slt_arctic
away,ɪ,arctic_a0045,cmu_us_slt_arctic
as,æ,arctic_a0045,cmu_us_slt_arctic
quietly,ɪ,arctic_a0045,cmu_us_slt_arctic
as,æ,arctic_a0045,cmu_us_slt_arctic
had,æ,arctic_a0045,cmu_us_slt_arctic
come,ʌ,arctic_a0045,cmu_us_slt_arctic
my,ɪ,arctic_b0023,cmu_us_slt_arctic
engineer,ɪ,arctic_b0023,cmu_us_slt_arctic
believes,ɪ,arctic_b0023,cmu_us_slt_arctic
it,ɪ,arctic_b0023,cmu_us_slt_arctic
big,ɪ,arctic_a0189,cmu_us_slt_arctic
eyed,ɪ,arctic_a0189,cmu_us_slt_arctic
clucking,ɪ,arctic_a0189,cmu_us_slt_arctic
annoying,ɪ,arctic_a0189,cmu_us_slt_arctic
cameron,æ,arctic_b0306,cmu_us_slt_arctic
at,æ,arctic_b0306,cmu_us_slt_arctic
his,ɪ,arctic_b0306,cmu_us_slt_arctic
hands,æ,arctic_b0306,cmu_us_slt_arctic
with,ɪ,arctic_b0306,cmu_us_slt_arctic
sinewy,ɪ,arctic_b0306,cmu_us_slt_arctic
fingers,ɪ,arctic_b0306,cmu_us_slt_arctic
had,æ,arctic_b0163,cmu_us_slt_arctic
begun,ɪ,arctic_b0163,cmu_us_slt_arctic
its,ɪ,arctic_b0163,cmu_us_slt_arctic
decline,ɪ,arctic_b0163,cmu_us_slt_arctic
this,ɪ,arctic_a0333,cmu_us_slt_arctic
is,ɪ,arctic_a0333,cmu_us_slt_arctic
place,ɪ,arctic_a0333,cmu_us_slt_arctic
i,ɪ,arctic_b0443,cmu_us_slt_arctic
did,ɪ,arctic_b0443,cmu_us_slt_arctic
think,ɪ,arctic_b0443,cmu_us_slt_arctic
at,æ,arctic_a0476,cmu_us_slt_arctic
this,ɪ,arctic_a0476,cmu_us_slt_arctic
i,ɪ,arctic_a0476,cmu_us_slt_arctic
a,ɪ,arctic_a0476,cmu_us_slt_arctic
at,æ,arctic_a0476,cmu_us_slt_arctic
my,ɪ,arctic_a0476,cmu_us_slt_arctic
faced,ɪ,arctic_a0046,cmu_us_slt_arctic
him,ɪ,arctic_a0046,cmu_us_slt_arctic
eyes,ɪ,arctic_a0046,cmu_us_slt_arctic
shining,ɪ,arctic_a0046,cmu_us_slt_arctic
with,ɪ,arctic_a0046,cmu_us_slt_arctic
sudden,ʌ,arctic_a0046,cmu_us_slt_arctic
fear,ɪ,arctic_a0046,cmu_us_slt_arctic
they,ɪ,arctic_b0164,cmu_us_slt_arctic
laughed,æ,arctic_b0164,cmu_us_slt_arctic
like,ɪ,arctic_b0164,cmu_us_slt_arctic
happy,æ,arctic_b0164,cmu_us_slt_arctic
children,ɪ,arctic_b0164,cmu_us_slt_arctic
it,ɪ,arctic_b0024,cmu_us_slt_arctic
is,ɪ,arctic_b0024,cmu_us_slt_arctic
growing,ɪ,arctic_b0024,cmu_us_slt_arctic
day,ɪ,arctic_b0024,cmu_us_slt_arctic
hour,ɪ,arctic_b0024,cmu_us_slt_arctic
canada,æ,arctic_a0190,cmu_us_slt_arctic
jays,ɪ,arctic_a0190,cmu_us_slt_arctic
persistent,ɪ,arctic_a0190,cmu_us_slt_arctic
understand,æ,arctic_b0025,cmu_us_slt_arctic
vegetables,ɪ,arctic_b0307,cmu_us_slt_arctic
and,æ,arctic_b0307,cmu_us_slt_arctic
and,æ,arctic_b0307,cmu_us_slt_arctic
became,ɪ,arctic_b0307,cmu_us_slt_arctic
fish,ɪ,arctic_b0307,cmu_us_slt_arctic
and,æ,arctic_a0477,cmu_us_slt_arctic
